standardized,pEC50
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CCCCC2C)=N1,8.522878745
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2CC2=CC=CC=C2)=N1,6
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2CC(C)C)=N1,6
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2CC2CCCC2)=N1,6
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2CC2CCCCC2)=N1,6
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C23CC4CC(CC(C4)C2)C3)=N1,6
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=N2)N1C(C)C,7.244125144
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CN=CC=C2)N1C(C)C,6.769551079
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=NC=C2)N1C(C)C,5.721246399
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CC23CC3)=N1,8.207608311
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=N2)N1C1(C)CC1,7.958607315
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2(CF)CC2)=N1,9.420216403
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2(C3CC3)CC2)=N1,9.37675071
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=N2)N1C1(C2CC2)CC1,8.229147988
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(C)N=C3)N2C2(C3CC3)CC2)=N1,8.017728767
COC(C1=NC=C(C)N=C1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=N2)N1C1(C2CC2)CC1,6.958607315
CCC(CC)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CN=CC=C1,7.568636236
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CN=CC=C2)N1C(C1CC1)C1CC1,8.48148606
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(C)C=N3)N2C2CC2)=N1,7.26760624
COC1=NC=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=NC(OC)=CC=C3)N2C2CC2)N=C1,7.508638306
COC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=NC(OC)=CC=C3)N2C2CC2)N=C1,7.552841969
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(C)C=N3)N2C2CC2)=N1,7.619788758
COC1=NC=C(C(OC)C(C)S(=O)(=O)NC2=NN=C(C3=NC(OC)=CC=C3)N2C2CC2)N=C1,7.677780705
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(C)N=C3)N2C2CC2)=N1,7.251811973
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(C)N=C3)N2C2CC2)=N1,8.251811973
COCC(C)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=N1,7.619788758
COCC(C)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CN=CC=C1,7.045757491
COCC(C)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CN=CC(C)=C1,7.420216403
CC(C)OC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=N2)N1C1CC1,7.318758763
CC(C)OC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CN=CC=C2)N1C1CC1,7.259637311
CC1=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(Cl)C=N3)N2C2CC2)=CN=C1,7.180456064
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=CC=N2)N1C,6.455931956
CCN1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=N1,7.602059991
COCCN1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=N1,6.823908741
S=C=NC1CC1,8.167491087
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC(=NC1CC1)NNC(=O)C1=CN=CC(C)=C1,7.443697499
S=C=NC1CC12CC2,7
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CN=CC(C)=C2)N1C1CC12CC2,7.292429824
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(Cl)C=N3)N2C2CC23CC3)=N1,7.259637311
COC1CCC1N=C=S,8.508638306
COC1=CC=CC(C(=O)NNC(=NC2CC2(F)F)NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=N1,7.431798276
S=C=NC1C2(CC2)C12CC2,7.283996656
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(C)C=N3)N2C2CC2)=N1,7.958607315
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CC2(F)F)=N1,7.055517328
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CC2F)=N1,7.698970004
COCC(C)N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1=NC(OC)=CC=C1,8.48148606
COCC(C)N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=CC=N1,7.522878745
COCC(C)N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1=CN=CC(C)=C1,6.958607315
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(Cl)C=N3)N2C(C)C)=N1,8.050609993
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CCC2)=N1,7.602059991
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CCCC2)=N1,8.318758763
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C2CCCCC2)=N1,8.13667714
COC1=CC=CC(C(=O)NNC(=NC23CC(C2)C3)NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=N1,7.30980392
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(Cl)C=N3)N2CC2CCCO2)=N1,6.958607315
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(C)C=N3)N2CC2=NOC=C2)=N1,7.455931956
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CN=CC(C)=C2)N1CC1CCCCO1,6.920818754
CCC(C1CCCCO1)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(C)C=N2)=NN=C1C1=CN=CC(C)=C1,8.113509275
COC1=CC=CC(C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)N2C(C)C2=CC(F)=CC(F)=C2)=N1,9.744727495
CCC(C1=CC(F)=CC(F)=C1)N1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=NC(OC)=CC=C1,10.30103
COC1=C(N2C(NS(=O)(=O)CCN3CC4=CC=CC=C4C3=O)=NN=C2C2=CC=CO2)C(OC)=CC=C1,4.886056648
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C3=C2NC=N3)=NN=C1C1=CC=CO1,9.022276395
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=C(NC(C)=O)C=C(Cl)C=N2)=NN=C1C1=CC=CO1,10.04095861
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(Cl)C=C2)=NN=C1C1=CC=CO1,9.853871964
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(C#N)C=C2)=NN=C1C1=CC=C(C)O1,9.823908741
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=C(NC(C)=O)C=C(F)C=N2)=NN=C1C1=CC=CO1,9.677780705
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(C)C=N2)=NN=C1C1=CC=C(C)O1,9.657577319
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=C(C(N)=O)C=C(Cl)C=N2)=NN=C1C1=CC=CO1,9.585026652
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=C(Br)C=C(Cl)C=N2)=NN=C1C1=CC=CO1,9.552841969
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=NC=C(C#N)C=C2)=NN=C1C1=CC=C(C)O1,9.537602002
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=C(C#N)C=C(Cl)C=N2)=NN=C1C1=CC=CO1,9.522878745
CCN(CC)C(=O)C1=C(CC(C)S(=O)(=O)NC2=NN=C(C3=CC=CO3)N2C2=C(OC)C=CC=C2OC)N=CC(Cl)=C1,9.508638306
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(Br)C=N2)=NN=C1C1=CC=CO1,9.508638306
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(Br)C=C2)=NN=C1C1=CC=CO1,9.443697499
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(C)N=C2)=NN=C1C1=CC=C(C)O1,9.443697499
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=C2)=NN=C1C1=CC=CO1,9.431798276
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=NC=C(C)C=N2)=NN=C1C1=CC=C(C)O1,9.37675071
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3N3CCC3=O)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.337242168
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=C(C#N)C=C(F)C=N2)=NN=C1C1=CC=CO1,9.086186148
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(C#N)C=C2)=NN=C1C1=CC=CO1,8.920818754
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NN=C(C)C=C2)=NN=C1C1=CC=C(C)O1,8.721246399
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(C)N=C2)=NN=C1C1=CC=CO1,8.638272164
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(F)C=N3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,8.494850022
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(C#N)C=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,8.455931956
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(Cl)C=N2)=NN=C1C1=CC=CO1,8.443697499
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=NC=C(C)C=N2)=NN=C1C1=CC=CO1,8.180456064
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(F)C=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,7.920818754
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NN=C(C)C=C2)=NN=C1C1=CC=CO1,7.920818754
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=NC=C2)=NN=C1C1=CC=CO1,7.356547324
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=CN=CN=C2)=NN=C1C1=CC=CO1,7.142667504
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)=NN=C1C1=CC=CO1,9
CCC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=C(C)O3)N2C2=C(OC)C=CC=C2OC)N=C1,8.468521083
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,10.14874165
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=NC=C(F)C=C2)=NN=C1C1=CC=C(C)O1,9.958607315
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CC(O)C2=NC=C(Br)C=C2)=NN=C1C1=CC=C(C)O1,9.886056648
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CC(O)C2=NC=C(F)C=C2)=NN=C1C1=CC=C(C)O1,9.769551079
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=C(F)C=C(C#N)C=C2)=NN=C1C1=CC=C(C)O1,9.698970004
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=NC=C(C)C=C2)=NN=C1C1=CC=C(C)O1,9.619788758
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=C(CO)C=C(F)C=C2)=NN=C1C1=CC=C(C)O1,9.30980392
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=C(F)C=C(Br)C=C2)=NN=C1C1=CC=C(C)O1,9.259637311
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=CC(C#N)=C(F)C=C2)=NN=C1C1=CC=C(C)O1,8.958607315
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=NC(Cl)=CC=C2)=NN=C1C1=CC=C(C)O1,9.769551079
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=CC=CC(C)=N2)=NN=C1C1=CC=C(C)O1,9.387216143
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(O)C2=CC=CC=N2)=NN=C1C1=CC=C(C)O1,8.408935393
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)=NN=C1C1=CC(C)=C(C)O1,8.37675071
CCC1=CC=C(C2=NN=C(NS(=O)(=O)C(C)CC3=NC=C(F)C=N3)N2C2=C(OC)C=CC=C2OC)O1,9.886056648
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,9.769551079
CCC1=CC=C(C2=NN=C(NS(=O)(=O)CCC3=NC=C(F)C=N3)N2C2=C(OC)C=CC=C2OC)O1,9.346787486
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CCCC2C2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,8.698970004
COC1=C(N2C(NS(=O)(=O)C3CCCCC3C3=NC=C(F)C=N3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,8.346787486
COC1=C(N2C(NS(=O)(=O)C3CCCC3C3=NC=C(F)C=N3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,7.657577319
COC1=C(N2C(NS(=O)(=O)CCC3=CC=C(Cl)C=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,8.107905397
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=C(C#N)C=C(F)C=C2)=NN=C1C1=CC=C(C)O1,9.823908741
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CC(C)C2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,9.619788758
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,9.468521083
CCC(CC1=NC=C(F)C=N1)S(=O)(=O)NC1=NN=C(C2=CC=C(C)O2)N1C1=C(OC)C=CC=C1OC,8.958607315
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CC(C)C2=NC=C(F)C=N2)=NN=C1C1=CC=CO1,8.48148606
COC1=C(N2C(NS(=O)(=O)CCC3=C(C#N)C=C(F)C=C3)=NN=C2C2=CC=C(C(F)(F)F)O2)C(OC)=CC=C1,8.408935393
CCC(CC1=NC=C(F)C=N1)S(=O)(=O)NC1=NN=C(C2=CC=CO2)N1C1=C(OC)C=CC=C1OC,7.721246399
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=CN=C(C)C=[N+]2[O-])=NN=C1C1=CC=C(C)O1,9.853871964
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)N=C2)=NN=C1C1=CC=C(C)O1,9.721246399
COCC1CCCC(=O)N1CC(C)S(=O)(=O)NC1=NN=C(C2=CC=C(C)O2)N1C1=C(OC)C=CC=C1OC,9.657577319
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCN2C(=O)C3=CC=CC=C3C2=O)=NN=C1C1=CC=C(C)O1,9.301029996
COC1CCNC(=O)C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,9.173925197
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCN2C(=O)N(C)CCC2C)=NN=C1C1=CC=CO1,9.15490196
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCN2C(=O)N(C)CCC2C)=NN=C1C1=CC=C(C)O1,9.13076828
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CC(C3=CC=C(F)C=C3)CN(C(C)=O)C2)=NN=C1C1=CC=C(C)O1,9.124938737
COC1CCNC(=O)C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1=CC=C(C)O1,9.124938737
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCN2C(=O)C(C)CC2(C)C#N)=NN=C1C1=CC=CO1,9.013228266
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCN2C(=O)CCCC2C)=NN=C1C1=CC=CO1,9
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CCC3CCCC(=O)N3C2)=NN=C1C1=CC=C(C)O1,8.795880017
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCN2C(=O)C(C)CC2C)=NN=C1C1=CC=CO1,8.721246399
COCC1CCCC(=O)N1CCS(=O)(=O)NC1=NN=C(C2=CC=CO2)N1C1=C(OC)C=CC=C1OC,8.677780705
COC1=C(N2C(NS(=O)(=O)C3COC4=C(C3)N=CC(Cl)=C4)=NN=C2C2=CC=CO2)C(OC)=CC=C1,8.229147988
CC1=CN=C(C(C)C(C)S(=O)(=O)NC2=NN=C(C3=CC=C(C)O3)N2C2CCOCC2)N=C1,7.585026652
COC1=C(N2C(NS(=O)(=O)C3CNCC(C4=CC=C(F)C=C4)C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,7.124938737
COC1=C(N2C(NS(=O)(=O)C3CC3C3=CC=C(Cl)C=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,7.823908741
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=CC=C(Cl)C=C2)=NN=C1C1=CC=CO1,8.638272164
COC1=C(N2C(NS(=O)(=O)CCC3=C(Br)C=C(F)C=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,8.494850022
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=NC=C(Cl)C=C2C2=CCN(C)CC2)=NN=C1C1=CC=CO1,9.677780705
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3C3=CCOCC3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.657577319
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(F)C=N2)=NN=C1C1=CC=CO1,9.602059991
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3C3=CCNCC3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.568636236
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3C3=CN=CC=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.522878745
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3C3=CC=NC=C3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.508638306
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3C3=CC=NN3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.494850022
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=NC=C(Cl)C=C2C2=CCN(C(C)=O)CC2)=NN=C1C1=CC=CO1,9.494850022
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3CCN3CCCC3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.346787486
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C(C)=N2)=NN=C1C1=CC=CO1,9.26760624
COC1=C(N2C(NS(=O)(=O)CCC3=NC=C(Cl)C=C3CCN3CCC3)=NN=C2C2=CC=CO2)C(OC)=CC=C1,9.251811973
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CC(C)(F)C2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,9.236572006
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CC(C)C2=NC=C(C)C=N2)=NN=C1C1=CC=CO1,8.173925197
COC1=C(N2C(NS(=O)(=O)CCC3=C(C#N)C=C(F)C=C3)=NN=C2C2=CC=CO2)C(OC)=NC=N1,8.013228266
COC1=C(N2C(NS(=O)(=O)CCC3=CC=C(Cl)C=C3)=NN=C2C2=CC=CO2)C(OC)=NC=N1,7.823908741
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(C)C=N2)=NN=C1C1=CC=C(C)O1,10.15490196
COC1=CC=CC=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,8.214670165
COC1=CC=CC=C1N1C(NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)=NN=C1C1=CC=CO1,7.080921908
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)C2(O)COC2)=NN=C1C1=CC=C(C)O1,6.721246399
CC(CC1=NC=C(F)C=N1)S(=O)(=O)NC1=NN=C(C2=CC=CO2)N1C1=CC=CC=C1F,6.677780705
CC(CC1=NC=C(F)C=N1)S(=O)(=O)NC(=NC1CCCCC1)NNC(=O)C1=CC=CO1,6.638272164
CC(CC1=NC=C(F)C=N1)S(=O)(=O)N=C(NNC(=O)C1=CC=CO1)NC1=CC=CC2=CC=CC=C12,6.638272164
COC1=CC(OC)=C(NC(=NS(=O)(=O)C(C)CC2=NC=C(F)C=N2)NNC(=O)C2=CC=CO2)C=C1,6.568636236
CC1=CC=C(C2=NN=C(NS(=O)(=O)C(C)CC3=NC=C(F)C=N3)N2C2CCCC2)O1,6.568636236
CC1=CC=C(C2=NN=C(NS(=O)(=O)C(C)CC3=NC=C(F)C=N3)N2C2CCOCC2)O1,6.508638306
CC(CC1=NC=C(F)C=N1)S(=O)(=O)N=C(NNC(=O)C1=CC=CO1)NC1=CC=CC=C1C(F)(F)F,6.37675071
CC1=CC=C(C2=NN=C(NS(=O)(=O)C(C)CC3=NC=C(F)C=N3)N2C2CC2)O1,6.214670165
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CNCC(O)C2)=NN=C1C1=CC=C(C)O1,9.677780705
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CC(O)CN(C(=O)N(C)C)C2)=NN=C1C1=CC=C(C)O1,8.886056648
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CCCN(C(=O)N(C)C)C2)=NN=C1C1=CC=CO1,7.721246399
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2CCCN(S(=O)(=O)C(C)C)C2)=NN=C1C1=CC=CO1,7.207608311
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C(C)CN2C(=O)CCCC2(C)C#N)=NN=C1C1=CC=CO1,7.091514981
COC1=NC=NC(OC)=C1NC(=NS(=O)(=O)C(C)C(C)C1=NC=C(Cl)C=N1)NNC(=O)C1=CC=C(C)O1,10.22184875
COCC1(N2C(NS(=O)(=O)C(C)C(OC)C3=NC=C(Cl)C=N3)=NN=C2C2=CC=C(C)O2)CC1,9.420216403
COCCN1C(NS(=O)(=O)C(C)C(OC)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=C(C)O1,7.431798276
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=C(C)O2)N1C(C)C,7.431798276
COC(C1=NC=C(Cl)C=N1)C(C)S(=O)(=O)NC1=NN=C(C2=CC=C(C)O2)N1C1CCCOC1,7.886056648
COCC(C)N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(Cl)C=N2)=NN=C1C1=CC=C(C)O1,8
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2COCCC2O)=NN=C1C1=CC=C(C)O1,7.187086643
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2COC(O)C(O)C2)=NN=C1C1=CC=C(C)O1,7.173925197
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2COCC(CO)C2)=NN=C1C1=CC=C(C)O1,7.366531544
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)C2COCC(C(C)O)C2)=NN=C1C1=CC=C(C)O1,7.958607315
COC1=CC=CC=C1N1C(NS(=O)(=O)C(C)C(C)C2=NC=C(F)C=N2)=NN=C1C1=CC=C(C)O1,8.920818754
CCCCC1=C(C2=C(OC)C=C(C)C=C2OC)C(O)=C(C2=NN=C(CC3=CC=CC=C3)O2)C(=O)N1,6.698970004
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=NC=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CCC3=CC=CC=C3)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=CC=C3Cl)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=CC=C3OC)O2)C(=O)N1,7.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC(OC)=CC=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(Cl)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(OC)C=C3)O2)C(=O)N1,8.259637311
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3=CC(Cl)=CC=C3)O2)C(=O)N1,7.259637311
